LSOA_code,workplace_density_log,pop_density_log,food_poi_density_log,shop_poi_density_log,night_poi_density_log,theft_rate_log,burglary_rate_log,violence_rate_log,betweenness_rank,intersection_density,imd_score,population
E01000692,-0.14715350391470064,-0.714788857207649,0.9930155303036681,0.4032917859236655,0.9394188519700729,0.081327882059879,0.5912163938361884,-0.5686436572756605,0.03197175294933813,0.22447529675095573,-1.6366160611105733,-0.32696233058249713
E01000693,-2.432199956244714,-3.5989844569047316,-0.9486118186152631,-0.8756558565285241,-0.186628370748111,0.6974141045541403,-0.08884860715593378,0.350512201203256,1.5859476521148403,-1.4486767913799055,-0.8840375599475558,-0.8361738596231252
E01000694,-1.582524645504394,-1.7304878635983747,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.2959604047728126,-0.7151562604855966,-1.3103490631029515,-1.0929878333843488,-1.2176472489789028,-1.4775704004042294,1.6842630797163358
E01000695,-1.7137919945066837,-1.8795854388217257,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.2768215878557676,-0.25554766450234634,-1.4427150672935152,-0.8312655766827904,-1.1855101959695171,-1.5111248558700963,-0.8137557419924057
E01000696,-2.22990717481102,-3.129100230133601,-0.5564099626281405,-0.8119610104390607,-0.08281717836750661,-0.5641340653026484,-0.3314628559952287,-0.12894393230376586,0.7569126628471202,-1.3613888541664951,-1.5488582545075367,-0.43905291873609453
E01000697,-0.9384896879232782,-1.1309595805833899,0.4169550324357138,-0.04090969518893843,0.9631101573593359,-0.8867880000574488,-0.48176307575517546,-1.8174653052604932,0.15242347336312326,-0.577318436733015,-2.0392695267009775,0.03813272797493432
E01000698,-2.771718083122454,-2.756419832418316,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.9438313327339978,0.5432736266503827,-0.5849618780840415,1.4944935680969662,-1.490291613669273,-0.5670524293744018,-1.8545969177043813
E01000699,0.3101234010816919,0.38294460962599874,0.26848403327846515,0.25473326018242554,-0.6570200019397111,0.559001449342439,-0.2332463678022612,0.1328199657302797,1.658813507673797,-0.6340389348918493,0.13439547298348503,-1.0251265653677608
E01000700,-0.18366167176318265,-0.0772093220740251,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.3142825860094938,-1.039986423068264,-0.7363387827703336,-1.3628889106078308,-0.4177544341786278,-0.6026963564260555,-0.8105531537594458
E01000701,0.35755053333273207,0.4151305906008833,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.769721947539607,-1.9496306167426478,-1.0894417495745887,0.5041127558058424,-1.5781380729177408,-0.7313832240918531,-1.0635576241632798
E01000702,0.31313323917156166,0.3414803921027111,0.2593730606142108,-1.1642713888564094,1.1115293251416647,-0.9735502499794318,-0.8703269055206534,-1.4530727952641944,1.559180603133999,-1.4644846907743843,-1.1109295921453233,-1.0827731535610394
E01000703,0.27040666865476976,-0.1277016560975742,0.34059213868625793,0.7255455696453343,0.73222111496979,0.5942689153306392,0.3851051580092379,-0.5114348964977934,1.5681029527942796,-0.18976769272434807,-1.0558658703551826,-0.1316044483719417
E01000704,-0.7374254901448147,-0.7994016895495356,-0.9486118186152631,-0.44527378152097774,0.5148173368530712,-0.9385303100114957,-0.9882001859348916,-0.7656981228401073,1.7026817268368422,0.9404580406396585,-1.0795875183585244,-0.9674799771744821
E01000705,-0.07194824986232107,0.1594988763115981,-0.9486118186152631,-0.11432688545451636,-0.6570200019397111,0.21814169275249837,-0.628426815787797,-0.11883272141482912,0.8847996746444724,-1.0078225889314039,-0.2798115413753863,-1.3325750357319135
E01000706,-0.8127111584302266,-0.7504113025282649,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.094266619434335,-0.31599963456663943,0.10696228232565905,1.2840748219420202,-1.1865413227353747,-0.25141930982734495,-1.271725859305675
E01000707,0.366308868375837,0.25954620857672883,-0.9486118186152631,-0.1292159337429036,-0.6570200019397111,-1.6137258748122372,-0.5383600870168005,-2.2510415136857134,-0.310051650694744,0.041302659465701747,-2.0525438167753864,-0.842579036089045
E01000708,-0.19120926354797696,-0.15727811163131095,-0.9486118186152631,-1.1642713888564094,0.7337166154977427,-0.8194002159802161,-0.9198270160294012,-1.0782443588303967,1.3732983185448242,0.28796892894760856,-1.4631899194902864,-0.26291056592329864
E01000709,-0.02729550952438042,-0.5225246537269989,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.13165473956274537,0.631577729677007,-0.8515277039992669,0.9517172970965754,0.7483829966473344,-0.3016895379795047,-1.2813336240045547
E01000710,-0.4929234870808933,-0.8375753467296428,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.6305466015864711,0.6592482281713077,-0.787621627646287,-0.8097032316704462,-0.5276911649536812,-1.0781125972391457,1.879620961926891
E01000711,-0.008322077382649189,-0.23497357077275377,-0.9486118186152631,-0.0800489443266662,-0.6570200019397111,0.13853226539576477,0.734831170535601,-0.5623241991905376,0.014870582767133995,1.4168519772020562,-0.8721152808992442,0.3455811983390871
E01000712,-0.41880717149355245,-0.6421182533569887,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.6639737365811021,0.05423078046442149,-0.8390585765599553,0.31079517983310034,0.8611905049979843,-1.597530651447036,0.07015861030453358
E01000713,-0.4466179262872338,-0.8083786910097056,-0.2470145947364946,-1.1642713888564094,-0.6570200019397111,-1.0519646322730436,0.039375737876716915,-0.6703813094282722,0.953204355373289,0.009143147507173901,-1.4261939814125355,0.24630096311732944
E01000714,0.772514828541164,-0.25980171143538444,1.90885270020313,1.706706285989596,2.3238768324011687,1.7820880044904108,1.2824571395279833,1.7104736586788327,1.6379946917998094,1.595585361023707,-1.1334221392158497,1.2647240211985855
E01000715,-0.2609351422498933,-0.44011171962774487,0.6950931035860055,0.8242308838118861,1.0480383934451474,-0.9635947374672144,0.007736320614705773,-1.1424528495752486,1.4573171111791312,0.8934982704290523,-1.657879507248284,-0.04193197784906381
E01000716,-0.7597682541709576,-0.9073255991845147,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.6430014962985618,0.036114842281427965,-1.3494539070151732,1.0803478380322844,-0.32668597803904714,-1.5154267091349511,-0.38781150700873573
E01000717,-0.42609684917083346,-0.5099390796603943,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.0347498654200478,0.06510157734595255,-1.4419483914032853,1.5688464819326362,0.9580121755122487,-1.3745717422342785,-0.2180743306618597
E01000718,-0.7954242459704811,-0.37278521821760224,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.7838521570827471,-0.15142619800193013,-0.2024998811462207,-1.5376182581216553,-0.4518844339331301,0.7291574143729741,0.9124393155729938
E01000719,-0.04000112259599209,-0.37581687867043406,1.0531269740506142,1.1062977378712187,-0.6570200019397111,1.9875862721876998,1.2126194568551545,1.0345486716940648,1.4000653675256653,-0.39107735264506305,0.593833401669972,1.1013920213176294
E01000720,-4.465470765305178,-4.76373120051207,-0.7035503145832616,-1.0425527004328228,-0.5519945404331563,-0.12408995803777728,0.7000873836303966,1.1311052755683981,1.7108605473587661,-1.7855919016242556,1.4655117832228253,0.09577931616821297
E01000721,-0.9187745772522531,-0.41108114891792114,0.2730908678280159,0.25913498714971317,-0.6570200019397111,-0.3748119928927353,0.3779581507870681,1.044326561749664,0.2981551844810365,-0.00039309394951282114,1.4634223116370386,-0.5383331539578522
E01000722,-0.15940426801580446,-1.2504443900323488,0.6003297167250232,0.9157021346462074,-0.6570200019397111,1.6744536283439684,0.6522281995517127,0.5465124198338152,1.566615894517566,-0.3226671210143034,0.45297843476929944,0.24309837488436953
E01000723,-1.7907934361767504,-1.347987418481587,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.4280432519048385,-1.7562631334433318,-1.7718138307115257,1.0178913904103217,-0.972481757169714,-0.6042941876387158,-1.700872682522305
E01000724,-1.6938188407733228,-0.9239777949004616,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.6926492407271706,0.8694505407109521,0.8195855029046683,0.8059855859786625,-0.733250155793936,1.2096129690106086,-0.3109493894176975
E01000725,-0.9012704450410273,-0.6011468627481559,0.15930801196997077,-0.4566944516319409,0.9650291681554133,-0.1815461393953889,1.1848916489663417,0.3062777620575373,1.6298158712778856,-0.683378603120415,0.7667679029171328,-0.06435009547978328
E01000726,-0.9546438339609774,-0.7387890217855944,-0.9486118186152631,-0.0823308831280007,-0.6570200019397111,-1.3217244543982196,-0.49035211042692667,-0.6039882189917734,1.6982205520067022,-0.5345053504728805,-0.30033752695340754,-1.4991096238458297
E01000727,-0.6076255822399635,-0.8281807047095292,0.660533447496769,0.7002052109268854,-0.6570200019397111,1.2481126327586798,1.075453365661285,0.3969178394779672,1.678888794409428,-0.2681882094076312,-0.5083014047858141,-0.2597079776903387
E01000728,-2.2249913735500217,-3.529677761169295,-0.11119791777381625,-0.0938856935520062,-0.39455682998785707,1.3430665489519775,0.8034006596573038,0.4236644797528963,1.547284136920292,-1.7212298402044024,0.25964085803739895,-0.4646736245997739
E01000729,-0.40422138923704465,-0.09427472846936218,1.0997752890367671,1.1283106982648143,-0.6570200019397111,0.7926824981754357,1.0155641547057948,1.2044326206852125,-0.1323481866274926,-0.7888724213443259,1.393117738279984,0.5985856687429212
E01000730,-0.4858771974713926,-0.6684031839948809,0.5898213867199925,0.5049986087850485,-0.6570200019397111,0.10637241854107025,0.37435685997452706,1.0035591968534612,1.2587948312378925,-0.2793128987981596,1.419051767962394,0.11499484556597252
E01000731,-1.0369798171933604,-0.41348292708141765,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.88580490491367,-0.6589713378424574,-0.05027683575203778,-0.032715282087694905,-0.8015534698618791,0.882917941068211,-1.2525103299079154
E01000732,-1.2126148965078152,-0.854327277777526,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.3506492015956475,-0.6743479906563041,-1.6447556395507088,0.8751337958458356,-0.8945666975974762,-0.5230506159796018,-0.8233635066912856
E01000733,-0.863818736303859,-0.7873656405614043,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.8303962374681024,-1.5169708331478153,-0.21822455845644195,0.8602632130787017,-0.6450842187651877,0.11559022871140572,-0.32696233058249713
E01000734,-1.1889632770448324,-0.8352854388403751,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.6113983259762696,-1.6607901825237434,-0.9685869824699366,1.6201499924792486,-1.1847323541266717,-0.8458125209369894,-1.230092212277196
E01000735,-1.374730728687092,-1.3244357184388755,-0.3264316431028821,-0.17045899522747757,-0.6570200019397111,-0.832201143876048,0.10808553359370678,1.0020849175347026,1.0877831294158515,-1.0891739015809907,0.9004940844074746,-0.717678095003608
E01000736,-1.516656443411412,-0.9104772044932944,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.8344731899919243,0.05260859466264444,0.4143257221194415,-0.3464845784742222,-1.2053750118671187,0.3036426714321989,-0.4358503305031346
E01000737,-1.3429039676586791,-0.9912232738250879,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.5743014781710299,0.09405844439937922,0.6100045353183738,-1.0164043321336087,-0.8701301721379874,1.0235270877823204,-1.1788508005498373
E01000738,-0.6240756767814091,-1.2140263066295733,-0.328441172353189,0.059667555965083836,-0.6570200019397111,-0.022229326068068718,0.12396392487722958,-0.059164465778748086,1.141317227377534,-0.5493029311724199,0.1382056858752135,-0.26931574238921846
E01000739,-0.9397593423385341,-0.12176880947011366,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.30693362856433465,0.5148662078845682,1.0011770533138666,-0.2944375387892532,-0.6949731102357579,1.4404381241933861,-0.30454421295177764
E01000741,0.7190927117617917,0.7069609025227467,-0.9486118186152631,0.45934042516960405,1.1346072304841812,-0.2962316020310111,0.25741048272647205,-0.06022601667712235,0.6550491708922525,-0.20016962010769526,0.5521668800475217,0.1502233161285317
E01000742,-0.03895848390817702,-0.010653056308515162,0.4913182599539455,-1.1642713888564094,-0.6570200019397111,-0.4371983891297255,-0.6257126914098156,-0.04464421086181077,1.064733726126794,0.10267697010237546,0.4228654619153162,1.1109997860165093
E01000743,-0.23707592210226722,-0.39686279954196824,0.6800752976856141,0.5884300444341762,0.5512722884661937,1.884023803898792,1.0365631549341283,0.8974770876530901,1.5911523560833372,-0.38406877158112984,1.1514764948884286,0.3039475513106081
E01000744,-0.7249455337616396,-0.11178708557552758,-0.9486118186152631,0.04781061506271492,-0.6570200019397111,-0.5384045528164172,-0.5319648665849531,0.8804543032813071,-0.258004611009775,-0.23166392113544565,1.4159790156303549,-0.6824496244410488
E01000745,-0.4267521361600424,-0.9489333776930812,-0.9486118186152631,-1.1642713888564094,0.29929642593369926,-0.29372480178947485,0.33299185709993406,-0.27135468673416197,-0.678842103319667,0.7283442434446524,0.05892867570860462,0.3551889630379669
E01000746,0.541643875386574,0.47123065283160626,0.9869786238412069,0.9715352350378159,1.7662339753410061,-0.4414156360849639,-0.45380299838086735,-0.8029760072149279,-0.4319904293852427,0.4101138853222149,-0.1524766847356858,0.7971461391864365
E01000747,-4.364617237479806,-4.980760838234729,-0.8432863901160976,-1.0281509680186809,-0.37255660697116705,-0.27655970247923467,0.05797173848303284,-0.011557847538334548,1.6394817500765229,-1.8232086444894586,0.14705521259148616,0.822766845050116
E01000748,-4.397099403606436,-5.222535545617997,-0.8427374892000978,-1.1642713888564094,-0.5020147719389699,-1.0791874760740798,-0.6646979247328394,-0.43182941334161645,1.5309264958764446,-1.8826922831143884,-0.7487135472445536,-0.2725183306221784
E01000749,-4.580066651861561,-5.1563595747019555,-0.889426974900914,-1.0629107337388912,-0.570370477327123,-1.0353704652242222,-0.8832311698448772,-0.6329981650979406,1.6424558666299496,-1.8821727801207102,-0.9371347202451916,-0.3846089187757758
E01000750,-1.3180256158718866,-0.7429446310401701,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.208766044377437,-1.9635349837960598,0.20883906627364193,0.3338445831221579,-0.9894510380562752,0.9388420335113227,-1.012316212435921
E01000751,-0.215299328575382,-2.5461024769969813,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.1911923657527641,-2.0923844582692652,1.8616071621322472,0.6676891662443163,-1.4536057603188026,-1.641532464841836,1.5753750797956982
E01000752,-2.5276370004289355,-2.5108717837308285,-0.07032195261822301,0.0066897955543994735,0.09498748657533825,-0.46759466562464364,-1.4120494459864237,-0.9007548697168845,0.048329393993185296,-1.3807122736159114,-1.381208887271483,-0.0803630366445829
E01000753,-1.9869423166366005,-1.7356044438865021,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.724671152220682,-1.4074415759753365,-1.866996806048475,0.5078304014976256,-1.0740432070174997,-1.7178596327696873,0.521723551151883
E01000754,-0.7409328861379474,-0.7548539601681266,0.449157037171422,0.09132816276417353,-0.6570200019397111,-0.06748721850493124,-0.6296618441277254,-0.9688609577773141,1.4937500389586096,-0.49649467042581236,-1.5290697294892048,-0.006703507286504631
E01000755,-0.9302931642010218,-0.7052905789578753,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.8259906720111037,-1.3187898059111072,-2.4499265040234977,1.535387670706585,-0.8603501431981244,-1.8576084088308258,-0.42303997757129486
E01000756,-1.175847023547683,-2.11181104163122,0.24172827656954377,0.377502892180665,0.6909382887768356,1.0671477860591783,-0.5141195746232102,0.2536497651920394,-0.782936182689605,-1.0568346725666633,-1.8737096310507106,-0.20526397773001998
E01000757,-1.1021667005574212,-1.377105283192542,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.744653845609596,-2.0574366655833503,-2.309853764483013,0.31376929638652706,-0.859917979632565,-1.933443936385551,-0.6440185656455297
E01000758,-0.8086484038698707,-0.7074667704055013,-0.9486118186152631,0.2023564496561563,-0.6570200019397111,-1.587792211683087,-1.95921326804796,-1.9747255534117958,1.4008088966640224,0.022306542241432893,-2.050945985562726,-1.0283291536007206
E01000759,-4.040639557453618,-4.21857668682488,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.2364479784602918,-1.7830224297842356,-1.2028055350917037,-0.235698736859074,-1.8308868693599478,-1.470933255367025,-0.40382444817353536
E01000760,-0.9457156480720385,-1.2413787298567196,0.6717850496014582,0.8778008482909322,0.2595369011528502,0.011828034040973288,-0.07627372128975281,-0.6099842086266488,0.8089597025320893,-0.858600338339693,-1.2739083758366774,-0.45826844813385403
E01000761,-1.8215372372122307,-1.5124891759797476,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.220351853909259,-1.5956498915082324,-1.223006072536745,0.46916688630307746,-1.2693274000268497,-1.5564786802909936,-0.7272858597024877
E01000762,-0.6460940620597174,-0.5337808111509852,0.18487226470649537,0.5710196879667447,-0.6570200019397111,-1.030419981252763,-1.764396292560004,-1.6159092311893122,0.9933549288445507,0.25471547138356493,-1.6037990662043957,-0.07716044841162298
E01000763,-2.036693137401586,-2.076901828668146,-0.2530166894956707,-1.1642713888564094,-0.0022729244111038276,-0.7674153462258463,-1.5302997610319367,-1.3974498689612571,0.22677638719879326,-1.58353078637064,-1.8176626285143174,-0.9514670360096825
E01000764,-1.105948102060851,-1.0694818628232297,-0.3159416111959863,-1.1642713888564094,-0.6570200019397111,-1.3437486315935785,-1.241177443859263,-0.3803245464821196,-0.5658256742894486,0.21201469997584013,-0.8129955260308117,0.14381813966261184
E01000765,-1.9704986173137125,-3.1757771943959336,0.27139394579942694,0.2984801659838112,0.31209537474531784,0.37386831825006117,0.7170567825215528,0.09471209818861907,-0.4595010075044405,-1.5081868948024617,-1.563730375794606,0.04453790444085417
E01000766,-0.9278347920771896,-0.6689866736558782,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.4812208467854753,-0.9686231259657792,-2.984818809602513,0.04238116088633185,-0.8415828850619241,-2.0751592739391946,0.137412963196692
E01000767,-0.7397145281490015,-0.5878337996276938,-0.9486118186152631,-0.13294773691914066,-0.6570200019397111,-1.1667129028603547,-1.8758882649059376,-2.116200038031468,-0.4513221869825169,-0.5120285414729198,-1.8947272570018583,-0.4518632716679342
E01000768,-1.2998608035779722,-1.2644397426533855,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.468933926608878,-1.1860041872584877,-1.604366792777712,0.10037643367815428,-0.9794231516885968,-1.3299553783730707,-0.8649971537197645
E01000769,-1.0127067824321183,-2.6259297677256423,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,0.37932871039105476,-0.3336260004407232,3.588752042079487,1.648404099736803,-1.2997125804554053,0.48223103697031167,-1.226889624044236
E01000770,-1.2432882800817804,-1.745878443374303,0.26604944963294375,0.20170665902441337,0.4906242193232952,0.44563807528253935,0.7674374573014079,-0.4701992557534743,1.5807429481463435,-0.9400761629373017,-1.7351899559223878,-0.800945389060566
E01000771,-0.12962129484312637,-0.7880923048563474,0.8413583204675757,0.9950690839073256,-0.6570200019397111,-0.5980763375777352,-0.41719218721341167,-0.9028883156205034,1.0565549056048702,-0.08878431509278864,-1.8079527311450738,-0.3397726835143368
E01000772,-0.8730910268510499,-0.7075813021376053,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.3437486315935785,-0.49503582562136944,-1.7370047768039552,1.4431900575503542,0.6454280718679198,-1.9821163333250504,-0.6151952715488904
E01000773,-0.9068110375051033,-0.6033671532204848,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.4237107611236282,-0.5610475257065275,-2.8045686905621543,1.634277046108026,0.6033558782803359,-1.6684497752704985,-0.5959797421511308
E01000774,-0.6551085348059178,-0.9477869587508293,0.4600771547791831,0.2073220211079942,-0.6570200019397111,0.19154361677206933,0.16061986953315974,-0.07678709851073642,1.3331477450735625,0.725093701363109,-1.2262192596434305,-0.8585919772538447
E01000775,-1.1685289588262244,-1.8439152300030646,-0.5788987779366709,-0.4877581665155478,-0.6570200019397111,0.15858305354253763,-0.11959851185223641,0.18197537608587064,1.4417029992736405,-0.820357474365202,-1.544802221429245,1.6394268444548967
E01000777,-0.3204053053342979,-0.2586242476091719,0.32169612715434504,-0.32720527950678796,-0.6570200019397111,-1.0793034186044894,-0.3272030491585768,-1.3946991367681911,1.6803758526861412,0.200240148627917,-1.4845762757212786,-0.4518632716679342
E01000778,-0.24886367405941331,-0.023383670171128773,0.06584285048651946,0.058555494560636016,-0.6570200019397111,0.29469467949090367,-0.7265771605483924,-0.016449835475697103,1.3390959781804161,1.9830958382567554,-0.6820962766859459,-0.46787621283273384
E01000779,-1.7695836338725104,-2.57134738111113,0.23867923039394598,0.33432680484102845,-0.6570200019397111,0.8675795732159933,1.1251393720115395,0.12033655384688488,0.4096845552345415,-1.453911638738516,-0.42890148452592364,-1.1916611534816768
E01000780,-0.6298661344350751,-0.05300967956336633,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.6217237429406925,-0.7122718479570511,0.25866075167002783,-0.8758773249841924,-0.6610784154716012,0.3757908961884771,-0.5127124480941728
E01000781,-0.4024951092002375,0.17274555983912723,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.511775950790833,-0.486376739790895,0.9218751134031827,-1.6313029295545993,-0.8113215603125753,1.255458433804632,-0.6408159774125698
E01000782,-0.7683222480595342,-0.5180912728648617,0.4609942289377755,0.34750478533212903,-0.6570200019397111,0.20899219879219996,0.598187552540214,1.473877718221351,-1.4469077032421378,-1.2071401136435307,1.572443564377786,-0.7272858597024877
E01000783,-0.6704470609721783,0.09611338494878333,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.9951246212486341,-0.7245428961434096,0.8964090052474466,-1.490775922405183,-0.12052466276886016,0.9832125771859673,-0.4742813892986537
E01000784,-0.5083486930860392,-0.19863101329825833,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.4103728406200846,-1.4159093743289932,-1.6075728570605214,-1.5391053163983686,-0.5885472045862583,-1.1002364140298273,-0.6888548009069687
E01000785,-0.4709089046868211,-0.09132272269748412,-0.9486118186152631,-0.2612881966238537,-0.6570200019397111,0.8701813011510183,-0.06595395772566531,0.7574548792433857,-1.5197735588010943,-0.7582578791241071,0.9942744855813082,-0.6248030362477701
E01000786,-2.143064954348694,-2.2365727077652,-0.9486118186152631,-0.7919520738149538,-0.6570200019397111,0.7525853585898327,-0.6818821230234405,-0.3210642262394581,0.4163763174797519,-1.290453618605892,-1.2039725327594675,-0.9963032712711215
E01000787,-1.3559647905724472,-0.8548921916292943,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.4751911306442376,-1.165444606418935,0.024766272989689794,0.5070868723592691,-0.43936311132504624,0.3510859674388827,-0.9290489183789631
E01000788,-1.0530983179630835,-0.8352503143083188,0.5838437208634883,0.642751648594618,-0.6570200019397111,-0.8026177915871284,0.2841901746801718,-0.34944631430855283,1.4119618337393727,-0.04796677306288419,0.4046747681096447,-0.49669950692937315
E01000789,-0.5421597260110915,0.6729346908246866,0.2477390720497278,0.23488364508692366,-0.6570200019397111,-0.5599200719283777,-0.7796169247711756,0.9928696435623985,1.2104654372447072,0.62345086383543,1.2285411233759695,0.32316308070836763
E01000790,0.8156446099641209,-0.7990660843765023,1.6496267715569377,1.600581724443659,0.2495149044578487,2.124808900893797,1.5934211657731436,1.7216628251983699,1.718295838742333,-0.371930966847524,-0.6138811749146778,1.6810604914833758
E01000791,-1.3113233651690368,-1.0286047206064708,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.238068451095717,0.05773707756841116,-1.231100301603246,1.0327619731774558,-0.9330201437949855,-1.1819716260620674,-0.8329712713901652
E01000792,-0.7290817367821454,-0.6984181574972511,-0.1272842645878687,0.2943399342304786,-0.6570200019397111,-0.8102436889397654,-0.8053244736161614,0.3527511644857636,1.1056278287364125,-0.8143388164445156,-0.004124202144837812,-0.842579036089045
E01000793,-1.433685085037838,-1.2014603299641313,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.5866756316635107,-0.722913250247981,-1.5848468832973819,0.7680655999224706,-1.3672904783199358,-1.8862464605654303,-0.6792470362080889
E01000794,-1.0760683915381126,-1.1803964951122408,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.8517856006100175,-1.4046044538589404,-1.9381107849152226,0.9271808355308047,-1.2291129259520244,-2.019481001682646,-0.7272858597024877
E01000795,-1.1237762706371095,-0.6953858328257182,-0.08844322397703352,-1.1642713888564094,-0.6570200019397111,-1.3240537476928615,-1.14923189574042,-0.474602270575969,-0.8044985277019493,-0.5754652170155219,-0.5310397720429035,-1.2396999769760757
E01000796,0.07013602889016352,0.8846355356678678,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.17465435078429364,-0.5694703070799825,1.0024456883655908,-1.2729218848666701,1.923722732055677,0.9050417578588925,-0.7529065655661672
E01000797,-0.8963351231367797,-1.574022863464633,-0.9486118186152631,-0.44336470128395095,-0.6570200019397111,0.3975881703237563,1.118514345199679,-0.07536281292173397,0.8282914601293635,-1.0351703026684682,-0.6379715531978644,-0.37820374230985593
E01000798,0.2539160041630874,0.4860302094209173,1.2514804723066721,1.425425413636307,1.1437767205278269,0.2456880012740953,0.26543332465111746,1.0076626999438458,-0.7613738376772607,-0.03744515908476112,1.4318344176636766,-0.7849324478957664
E01000799,0.6583012106192582,0.04670397489573767,1.7824460447581947,1.7118010229539251,1.8373308254255658,1.7117599942447703,1.1531025588819244,1.8313259393852077,1.2654865934831028,-0.19581919253990718,0.05573301328328395,0.0989819044011729
E01000800,0.15689690369699644,-0.1470772776940613,-0.9486118186152631,0.5351199552589739,-0.6570200019397111,0.20220798740670623,0.6957644214375638,0.4683166528637148,-1.0989360664912025,-0.22536437314808447,0.7781985415923183,-0.34297527174729675
E01000801,-0.024476883937306737,0.007461714166854629,0.11099422132221486,0.43779606438015856,-0.6570200019397111,0.568076114198231,-0.4219582273400245,0.3206877523815482,0.7970632363183819,0.1871794944382067,-0.07750152783393163,-0.8265660949242455
E01000802,0.29652305933490475,0.2836441946449641,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.533137486938285,-0.8740806040386605,-0.36475158970995686,-1.5517453117504325,-1.2026659449990171,0.09223731098790851,0.24309837488436953
E01000803,-0.32360343396523245,-0.33836027056025036,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-0.4838040847139336,-0.5259841952729781,-0.36578179708595066,-1.6603005659505108,-1.4211421702123435,-0.17865653460465897,-0.5223202127930525
E01000804,-0.597958106991571,-1.7533976989859967,-0.9486118186152631,-0.6913940197828123,-0.6570200019397111,-0.23730824959686292,2.0961059492012284,-0.512862713284866,-1.1978254418926435,-1.2449630905786375,-1.3922707956668239,-0.9674799771744821
E01000805,0.27848615952434186,0.40368729102414286,0.7749002574954993,0.18739385247994517,1.5459522794511378,-0.46999544760384965,-0.557774818587632,0.06629270131450202,-0.35391986985778917,0.13840400386079368,0.2917203923838872,-0.2436950365255391
E01000806,0.3688247766689139,0.3615005620461544,1.422302133574374,1.5757562717319449,-0.6570200019397111,1.3268864592970122,0.671485991292214,0.7853753119418757,0.7487338423251967,0.2779571606018263,0.6093200734234491,-0.1828458600993005
E01000807,-0.9082678389568893,-1.851673252347052,1.2268302643450144,1.16311614417756,0.8397873109660732,0.7520653303953238,0.8809619432336863,0.1155405242898601,-0.8111902899471596,-1.5874350333745144,-1.73064228247097,-0.34297527174729675
E01000808,-0.9741682270936054,-0.7416112616239084,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.5871028592833465,-1.3303840476346296,-1.9854499813022486,1.6015617640203312,-0.778623023043774,-1.5970390110739097,-0.676044447975129
E01000809,-1.521362002402889,-1.424067718568465,-0.9486118186152631,-1.1642713888564094,-0.6570200019397111,-1.6792648746752923,-0.8405672594762829,-2.282688918799585,-0.5435198001387477,-1.2525893040401506,-1.9654005606387577,-0.7368936244013675
